X,Y,Z,标注类别名称,预测类别,图像路径
-1.2555602,2.040447,7.550353,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_113_RCAN_BIX4-official.png
-2.6783042,4.2755933,7.308014,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_120_RCAN_BIX4-official.png
-2.8019295,8.26962,7.4450846,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_123_RCAN_BIX4-official.png
-2.3259404,5.167401,4.6563816,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_124_RCAN_BIX4-official.png
-2.4065125,6.6828036,4.6495023,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_129_RCAN_BIX4-official.png
-2.2895253,9.162723,8.234299,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_130_RCAN_BIX4-official.png
-2.7623162,5.0977917,6.053398,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_131_RCAN_BIX4-official.png
-0.06605615,5.1739783,1.2200695,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_132_RCAN_BIX4-official.png
-1.9031202,7.3256297,3.8626106,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_160_RCAN_BIX4-official.png
-2.408949,6.639392,10.265209,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_162_RCAN_BIX4-official.png
-2.6456892,8.421769,7.015374,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_164_RCAN_BIX4-official.png
-1.8772745,9.738062,7.6205215,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_168_RCAN_BIX4-official.png
-1.626435,8.939025,10.071284,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_109_RCAN_BIX4-official.png
-1.9431281,9.694236,7.973301,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_112_RCAN_BIX4-official.png
-0.3360936,2.48259,11.407812,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_117_RCAN_BIX4-official.png
-1.8862946,3.6719031,4.6528473,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_120_RCAN_BIX4-official.png
-1.6610955,5.152931,11.383931,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_121_RCAN_BIX4-official.png
-2.4139132,5.7610135,10.221612,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_122_RCAN_BIX4-official.png
-0.48004395,1.2388101,8.290737,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_127_RCAN_BIX4-official.png
-1.8214185,3.7966137,4.38658,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_128_RCAN_BIX4-official.png
-0.23240535,3.4440768,2.1311467,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_132_RCAN_BIX4-official.png
-2.2703495,8.151067,5.328095,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_133_RCAN_BIX4-official.png
-2.949602,7.646993,7.1743145,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_135_RCAN_BIX4-official.png
-1.9464395,9.548272,7.2503963,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_141_RCAN_BIX4-official.png
-2.4137113,4.6231604,9.588701,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_153_RCAN_BIX4-official.png
-0.7975402,3.0787933,3.198699,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_156_RCAN_BIX4-official.png
-2.3148046,6.276352,10.489763,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_157_RCAN_BIX4-official.png
-2.467465,8.952364,7.879202,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_171_RCAN_BIX4-official.png
-0.46219638,3.660035,12.321887,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_13_RCAN_BIX4-official.png
-0.42922115,1.3580164,8.931802,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_20_RCAN_BIX4-official.png
-2.5649004,4.086081,8.225439,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_30_RCAN_BIX4-official.png
-2.2011492,4.5101047,4.610975,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_37_RCAN_BIX4-official.png
-0.85953623,5.8206296,1.9432786,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_38_RCAN_BIX4-official.png
-2.6280024,5.9624085,5.3697166,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_39_RCAN_BIX4-official.png
-2.820493,7.894514,8.102402,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_51_RCAN_BIX4-official.png
-2.676605,4.3106675,7.8087454,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_52_RCAN_BIX4-official.png
-2.9678228,5.30531,8.296294,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_56_RCAN_BIX4-official.png
-0.20134299,4.439463,1.5664331,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_57_RCAN_BIX4-official.png
-2.3697562,3.6249034,6.6907315,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_61_RCAN_BIX4-official.png
-0.4677132,2.2023282,3.8430412,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_63_RCAN_BIX4-official.png
-0.5115257,2.8342621,3.0927515,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_21_RCAN_BIX4-official.png
-0.5642366,1.797937,4.6857543,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_26_RCAN_BIX4-official.png
-0.09664491,4.806593,1.3317244,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_27_RCAN_BIX4-official.png
-1.8812323,8.037988,10.423664,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_30_RCAN_BIX4-official.png
-2.285163,9.189524,7.68169,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_32_RCAN_BIX4-official.png
-2.4618027,8.9418745,7.8740373,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_33_RCAN_BIX4-official.png
-1.7287674,6.3466754,3.0940342,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_37_RCAN_BIX4-official.png
-2.8152375,4.8080974,6.6506586,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_38_RCAN_BIX4-official.png
-1.6032137,2.4480639,7.22222,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_40_RCAN_BIX4-official.png
-1.4575433,2.6851315,9.315841,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_42_RCAN_BIX4-official.png
-1.5063814,10.111285,8.944226,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_46_RCAN_BIX4-official.png
-1.0483764,3.5991564,11.4202795,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_55_RCAN_BIX4-official.png
-1.6475912,2.501423,7.2000027,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_61_RCAN_BIX4-official.png
-2.6124794,7.2877293,5.555287,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_67_RCAN_BIX4-official.png
-2.1997607,8.638278,5.8360815,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_69_RCAN_BIX4-official.png
-3.0631022,6.6308975,8.364625,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_71_RCAN_BIX4-official.png
-2.9204614,7.8767004,6.991695,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_76_RCAN_BIX4-official.png
-2.5885355,4.127752,7.9443874,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_11_RCAN_BIX4-official.png
-2.9065144,7.206895,8.70966,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_12_RCAN_BIX4-official.png
-0.8291059,2.450029,4.141405,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_18_RCAN_BIX4-official.png
-2.7736177,6.301047,5.7999043,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_19_RCAN_BIX4-official.png
-2.74274,8.348832,7.730807,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_30_RCAN_BIX4-official.png
-2.6312423,6.002526,5.298413,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_34_RCAN_BIX4-official.png
-1.731541,9.917547,8.531829,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_35_RCAN_BIX4-official.png
-2.4099824,3.8462152,6.166228,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_39_RCAN_BIX4-official.png
-0.64191073,1.6546036,5.3494925,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_3_RCAN_BIX4-official.png
-1.4792097,2.5435514,5.5038314,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_46_RCAN_BIX4-official.png
-0.6350114,5.5076647,1.7383997,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_54_RCAN_BIX4-official.png
-2.5445104,8.674874,8.175482,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_70_RCAN_BIX4-official.png
-0.34689736,2.8264918,2.8880677,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_71_RCAN_BIX4-official.png
-2.7031128,6.933522,9.447571,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_73_RCAN_BIX4-official.png
-2.139843,5.9144454,3.9206223,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_78_RCAN_BIX4-official.png
-0.35667226,2.4441528,11.331584,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_9_RCAN_BIX4-official.png
-1.9889637,7.53281,4.118495,parasitized,parasitized,D:\dataset\sr\val\parasitized\C69P30N_ThinF_IMG_20150819_135421_cell_216_RCAN_BIX4-official.png
-3.0078273,6.7884965,8.60204,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130332_cell_102_RCAN_BIX4-official.png
-2.8496296,7.1426215,8.945443,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130332_cell_104_RCAN_BIX4-official.png
-2.4096608,4.731402,9.731634,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130332_cell_109_RCAN_BIX4-official.png
-2.1057181,5.258834,10.679881,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_84_RCAN_BIX4-official.png
-0.4413558,1.4611638,9.243285,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_86_RCAN_BIX4-official.png
-2.8835032,5.216367,8.5135,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_89_RCAN_BIX4-official.png
-1.9255933,4.796213,10.789634,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_90_RCAN_BIX4-official.png
-2.5900452,7.4406123,9.405725,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_91_RCAN_BIX4-official.png
-0.27790728,3.0609715,12.155047,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_92_RCAN_BIX4-official.png
-1.6984961,3.9855726,3.9252727,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_93_RCAN_BIX4-official.png
-1.3996738,2.692138,9.471335,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_94_RCAN_BIX4-official.png
-1.2927102,2.2856631,8.851075,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130849_cell_78_RCAN_BIX4-official.png
-2.9467618,5.1111326,7.068325,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130849_cell_79_RCAN_BIX4-official.png
-1.2936368,2.3063016,5.4892626,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131022_cell_94_RCAN_BIX4-official.png
-0.5039252,2.6895432,11.350687,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131022_cell_97_RCAN_BIX4-official.png
-2.9454372,5.4302278,8.433459,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_101_RCAN_BIX4-official.png
-0.29228556,2.8352723,11.945357,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_83_RCAN_BIX4-official.png
-2.5361917,5.395687,5.20148,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_89_RCAN_BIX4-official.png
-2.4173162,7.313613,4.921776,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_95_RCAN_BIX4-official.png
-1.625831,3.3803515,4.4378514,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_99_RCAN_BIX4-official.png
-2.2356062,4.5404906,4.691472,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131457_cell_13_RCAN_BIX4-official.png
-0.12224469,5.228118,1.2653947,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131457_cell_16_RCAN_BIX4-official.png
-1.7439976,6.483603,11.301878,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_100_RCAN_BIX4-official.png
-1.817452,3.3094459,9.51246,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_101_RCAN_BIX4-official.png
-2.6313977,5.7114515,9.628572,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_90_RCAN_BIX4-official.png
-1.4301906,2.750009,4.9008217,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_96_RCAN_BIX4-official.png
-2.1604834,5.362626,10.634446,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131708_cell_5_RCAN_BIX4-official.png
-1.7272325,5.055208,11.244287,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131708_cell_9_RCAN_BIX4-official.png
-2.0190704,5.0170546,3.9525738,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131924_cell_12_RCAN_BIX4-official.png
-2.5397623,4.1039176,8.396641,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131924_cell_6_RCAN_BIX4-official.png
-1.1238356,2.0295262,8.766464,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_132732_cell_12_RCAN_BIX4-official.png
-2.7435124,8.302537,7.8467207,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_132732_cell_6_RCAN_BIX4-official.png
-2.3657124,8.614589,8.846493,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141327_cell_75_RCAN_BIX4-official.png
-2.3162174,9.103672,8.26873,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141327_cell_77_RCAN_BIX4-official.png
-2.0130677,5.2956357,3.7872162,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141327_cell_79_RCAN_BIX4-official.png
-0.87767786,4.213775,12.003976,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_90_RCAN_BIX4-official.png
-2.9569962,5.3447,6.5979586,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_92_RCAN_BIX4-official.png
-0.47693515,1.2538596,8.411812,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_93_RCAN_BIX4-official.png
-1.3650519,2.7535992,4.746868,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_94_RCAN_BIX4-official.png
-3.0088084,5.3909774,8.302237,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141436_cell_102_RCAN_BIX4-official.png
-1.7916503,9.680224,9.016711,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141436_cell_103_RCAN_BIX4-official.png
-2.824835,7.865457,8.116985,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141436_cell_104_RCAN_BIX4-official.png
-2.3557727,7.2804375,10.06677,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141730_cell_103_RCAN_BIX4-official.png
-2.7621713,4.533241,7.6416125,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141730_cell_96_RCAN_BIX4-official.png
-2.3575726,7.327592,10.034701,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141730_cell_99_RCAN_BIX4-official.png
-2.5326202,3.9856524,7.8716445,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142239_cell_14_RCAN_BIX4-official.png
-2.7600296,8.344088,7.6222963,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_12_RCAN_BIX4-official.png
-0.5145049,1.2192485,8.22806,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_18_RCAN_BIX4-official.png
-1.5777928,2.9106705,9.42953,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_19_RCAN_BIX4-official.png
-0.2837442,3.1391501,2.4617066,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_3_RCAN_BIX4-official.png
-0.9254118,5.9451175,2.0178285,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_5_RCAN_BIX4-official.png
-2.577151,4.234113,8.482039,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_6_RCAN_BIX4-official.png
-2.6709492,6.190121,5.429343,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142703_cell_8_RCAN_BIX4-official.png
-2.6815963,4.6822085,8.74203,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142744_cell_100_RCAN_BIX4-official.png
-0.26787525,3.1428833,2.4364762,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_142744_cell_97_RCAN_BIX4-official.png
-1.6753618,5.1985474,3.1520457,parasitized,parasitized,D:\dataset\sr\val\parasitized\C71P32_ThinF_IMG_20150813_162016_cell_243_RCAN_BIX4-official.png
-2.4275756,6.7023864,4.6897616,parasitized,parasitized,D:\dataset\sr\val\parasitized\C71P32_ThinF_IMG_20150813_163120_cell_202_RCAN_BIX4-official.png
-2.526396,7.6591253,5.6092052,parasitized,parasitized,D:\dataset\sr\val\parasitized\C71P32_ThinF_IMG_20150813_163655_cell_199_RCAN_BIX4-official.png
-2.664202,4.785638,8.921676,parasitized,parasitized,D:\dataset\sr\val\parasitized\C72P33_ThinF_IMG_20150815_104923_cell_232_RCAN_BIX4-official.png
-0.9762319,1.8520801,5.8025403,parasitized,parasitized,D:\dataset\sr\val\parasitized\C73P34_ThinF_IMG_20150815_112246_cell_192_RCAN_BIX4-official.png
-2.8499374,7.428107,8.684944,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_113951_cell_126_RCAN_BIX4-official.png
-1.190463,4.786093,11.845955,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_113951_cell_128_RCAN_BIX4-official.png
-2.1978738,7.671309,10.107808,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_114401_cell_153_RCAN_BIX4-official.png
-2.9500108,7.279693,6.9190407,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_114401_cell_154_RCAN_BIX4-official.png
-1.6091951,8.955749,10.08308,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_114401_cell_155_RCAN_BIX4-official.png
-2.5910366,5.9226284,5.244165,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_114555_cell_129_RCAN_BIX4-official.png
-2.9308143,5.1417623,8.155334,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_114819_cell_127_RCAN_BIX4-official.png
-1.9165412,9.730804,7.9222937,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_114819_cell_128_RCAN_BIX4-official.png
-2.3737266,7.2858615,10.039038,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_120712_cell_116_RCAN_BIX4-official.png
-2.4704792,5.271678,9.909761,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_120957_cell_123_RCAN_BIX4-official.png
-1.9523036,4.0695677,4.3742313,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_120957_cell_125_RCAN_BIX4-official.png
-2.441779,6.7837725,10.156896,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_120957_cell_126_RCAN_BIX4-official.png
-2.7586975,8.356551,7.4673724,parasitized,parasitized,D:\dataset\sr\val\parasitized\C74P35_ThinF_IMG_20150815_121324_cell_135_RCAN_BIX4-official.png
-1.9300845,2.9444156,7.4345303,parasitized,parasitized,D:\dataset\sr\val\parasitized\C75P36_ThinF_IMG_20150815_163059_cell_159_RCAN_BIX4-official.png
-0.9520368,4.467602,12.007068,parasitized,parasitized,D:\dataset\sr\val\parasitized\C75P36_ThinF_IMG_20150815_163059_cell_160_RCAN_BIX4-official.png
-0.2835239,2.8925395,11.9987,parasitized,parasitized,D:\dataset\sr\val\parasitized\C75P36_ThinF_IMG_20150815_163742_cell_149_RCAN_BIX4-official.png
-1.3427787,6.116043,11.861898,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_165356_cell_179_RCAN_BIX4-official.png
-2.9632025,5.87553,6.4423685,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_171214_cell_196_RCAN_BIX4-official.png
-2.4280565,5.651133,10.16583,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_171214_cell_197_RCAN_BIX4-official.png
-1.1904341,2.7544763,4.3941393,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_171214_cell_201_RCAN_BIX4-official.png
-1.0086795,4.639565,11.9890785,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_171454_cell_244_RCAN_BIX4-official.png
-2.7223845,4.598527,8.359931,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_171454_cell_247_RCAN_BIX4-official.png
-1.3890989,2.3950703,5.5432377,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_171454_cell_253_RCAN_BIX4-official.png
-0.5868892,1.7180507,5.0078745,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172808_cell_216_RCAN_BIX4-official.png
-2.3617947,3.6182609,6.4558268,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172808_cell_217_RCAN_BIX4-official.png
-2.9296978,7.272057,6.59445,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172808_cell_218_RCAN_BIX4-official.png
-2.7215755,7.2971535,9.230641,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172808_cell_220_RCAN_BIX4-official.png
-1.9414672,3.6922162,4.7742524,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172902_cell_214_RCAN_BIX4-official.png
-1.0549816,2.0115745,8.920543,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172902_cell_218_RCAN_BIX4-official.png
-2.7284744,4.6262007,8.407453,parasitized,parasitized,D:\dataset\sr\val\parasitized\C76P37ThinF_IMG_20150815_172902_cell_224_RCAN_BIX4-official.png
