X,Y,Z,标注类别名称,预测类别,图像路径
-14.563779,-9.497147,9.600104,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151320_cell_156_RCAN_BIX4-official.png
-13.610805,13.088875,6.010193,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151320_cell_158_RCAN_BIX4-official.png
-16.053894,8.806458,10.358293,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151437_cell_159_RCAN_BIX4-official.png
-14.929097,5.0721903,13.2015295,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151437_cell_162_RCAN_BIX4-official.png
-10.2355995,-11.658561,4.943251,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151437_cell_167_RCAN_BIX4-official.png
-9.605024,4.161449,12.942909,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151437_cell_174_RCAN_BIX4-official.png
-14.905049,0.9442855,12.290291,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151512_cell_160_RCAN_BIX4-official.png
-5.951304,7.6688805,5.370126,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151512_cell_167_RCAN_BIX4-official.png
-8.361179,-1.3144325,10.32099,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151512_cell_170_RCAN_BIX4-official.png
-16.150673,-11.369611,-5.2530665,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151512_cell_173_RCAN_BIX4-official.png
-5.04484,0.0037389388,-0.7639085,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151512_cell_174_RCAN_BIX4-official.png
-22.154045,10.414603,1.1978971,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151551_cell_170_RCAN_BIX4-official.png
-7.4843946,7.9876847,7.814345,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151551_cell_183_RCAN_BIX4-official.png
-10.882491,8.058254,-4.578111,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_10_RCAN_BIX4-official.png
-15.299989,-6.2439938,11.078732,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_14_RCAN_BIX4-official.png
-5.7364244,-6.424046,1.8133738,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_16_RCAN_BIX4-official.png
-19.62648,7.3467813,-7.683008,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_17_RCAN_BIX4-official.png
-17.883255,14.119194,1.4582593,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_19_RCAN_BIX4-official.png
-12.614531,6.3346963,-6.169057,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_1_RCAN_BIX4-official.png
-16.662098,8.49378,10.505775,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_21_RCAN_BIX4-official.png
-7.0981994,-1.548691,-1.0330564,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_24_RCAN_BIX4-official.png
-21.465704,5.4155927,10.076636,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_4_RCAN_BIX4-official.png
-19.90358,10.315829,6.6763806,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_151903_cell_7_RCAN_BIX4-official.png
-19.353409,11.41636,-3.67396,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152032_cell_153_RCAN_BIX4-official.png
-8.32418,9.194788,6.7227345,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152032_cell_166_RCAN_BIX4-official.png
-7.634436,2.9487584,-3.361628,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152032_cell_171_RCAN_BIX4-official.png
-18.590832,2.5335906,12.301065,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152032_cell_175_RCAN_BIX4-official.png
-12.64625,12.383529,-2.5678985,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152032_cell_181_RCAN_BIX4-official.png
-9.573418,-10.953576,2.260071,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152225_cell_18_RCAN_BIX4-official.png
-8.428538,-10.17653,6.2816324,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152225_cell_26_RCAN_BIX4-official.png
-7.2776294,-5.24945,2.8491647,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152225_cell_28_RCAN_BIX4-official.png
-15.485659,-7.974349,-8.361297,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152225_cell_8_RCAN_BIX4-official.png
-5.539256,4.9424367,-0.24477153,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152225_cell_9_RCAN_BIX4-official.png
-22.01614,10.407818,2.328482,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152437_cell_10_RCAN_BIX4-official.png
-11.549812,11.62076,7.2783303,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152437_cell_16_RCAN_BIX4-official.png
-11.547903,12.814896,1.9136904,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152437_cell_1_RCAN_BIX4-official.png
-21.42447,5.4845862,10.05603,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152437_cell_2_RCAN_BIX4-official.png
-6.0326743,5.080617,1.0222498,parasitized,parasitized,D:\dataset\sr\val\parasitized\C97P58ThinF_IMG_20150917_152437_cell_5_RCAN_BIX4-official.png
-18.942507,12.764691,-0.40322435,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_153030_cell_156_RCAN_BIX4-official.png
-19.028349,6.8909755,10.9701185,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_153030_cell_159_RCAN_BIX4-official.png
-12.714042,-4.0238376,-7.5447726,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_153311_cell_159_RCAN_BIX4-official.png
-13.770067,12.835665,-0.86303526,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_154235_cell_208_RCAN_BIX4-official.png
-13.6148815,13.172034,-0.8641431,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_154452_cell_203_RCAN_BIX4-official.png
-11.452785,11.356562,-2.1480997,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_154452_cell_204_RCAN_BIX4-official.png
-19.539057,10.602674,6.634739,parasitized,parasitized,D:\dataset\sr\val\parasitized\C98P59ThinF_IMG_20150917_154452_cell_205_RCAN_BIX4-official.png
-7.352874,6.7625284,-4.659792,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_140900_cell_101_RCAN_BIX4-official.png
-21.862553,10.564207,2.4998631,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_140900_cell_107_RCAN_BIX4-official.png
-10.396392,-6.420768,-7.4819484,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_140900_cell_115_RCAN_BIX4-official.png
-18.647964,-13.372634,2.8423877,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_140900_cell_120_RCAN_BIX4-official.png
-20.05348,4.9022713,11.376806,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_140900_cell_125_RCAN_BIX4-official.png
-10.860916,-4.871779,10.198286,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_140900_cell_145_RCAN_BIX4-official.png
-9.527898,7.1043696,9.931004,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_103_RCAN_BIX4-official.png
-14.80745,3.925298,12.90069,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_105_RCAN_BIX4-official.png
-6.681873,-3.1365387,-2.7973866,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_112_RCAN_BIX4-official.png
-16.885098,7.6164193,-7.6122837,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_113_RCAN_BIX4-official.png
-16.727802,-13.222886,-3.1990757,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_117_RCAN_BIX4-official.png
-7.793965,3.2787626,-4.302838,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_124_RCAN_BIX4-official.png
-12.854547,-8.519354,9.6566725,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_127_RCAN_BIX4-official.png
-7.5062337,0.16832788,-3.3476927,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_130_RCAN_BIX4-official.png
-15.779441,-12.264033,5.164128,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_139_RCAN_BIX4-official.png
-15.598946,-13.638237,4.54646,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_142_RCAN_BIX4-official.png
-12.831938,-13.479656,1.9250413,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_143_RCAN_BIX4-official.png
-11.968242,3.2264287,11.57749,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_144_RCAN_BIX4-official.png
-8.046611,-8.718216,3.13626,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_146_RCAN_BIX4-official.png
-15.495831,-4.931087,-8.249601,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_154_RCAN_BIX4-official.png
-11.943116,6.0240273,12.405597,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_159_RCAN_BIX4-official.png
-8.069338,-1.0959369,-3.5410783,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_162_RCAN_BIX4-official.png
-15.590661,4.077435,-8.590156,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_167_RCAN_BIX4-official.png
-9.909942,3.9502285,-6.876502,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141001_cell_96_RCAN_BIX4-official.png
-6.4136524,-6.8980417,0.373567,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_102_RCAN_BIX4-official.png
-9.81567,8.480404,-0.73638874,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_133_RCAN_BIX4-official.png
-14.69049,-5.0156198,11.587709,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_136_RCAN_BIX4-official.png
-23.560442,8.965733,-3.7376862,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_137_RCAN_BIX4-official.png
-13.219739,-1.1827306,12.082386,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_140_RCAN_BIX4-official.png
-9.007158,-4.2208567,11.88859,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_144_RCAN_BIX4-official.png
-14.093273,-10.1068945,-6.9856563,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_151_RCAN_BIX4-official.png
-10.015496,-11.535857,2.7573063,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_155_RCAN_BIX4-official.png
-6.9303913,0.32776228,8.009061,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_94_RCAN_BIX4-official.png
-21.086866,11.504732,2.0706236,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_96_RCAN_BIX4-official.png
-11.176427,-4.6326017,10.38931,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_97_RCAN_BIX4-official.png
-18.941006,9.906328,9.044192,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141129_cell_99_RCAN_BIX4-official.png
-15.457761,7.698156,-7.4044704,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_102_RCAN_BIX4-official.png
-8.791823,-8.717649,0.09721368,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_109_RCAN_BIX4-official.png
-5.215563,-0.6111945,2.3182762,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_110_RCAN_BIX4-official.png
-7.63678,2.8624387,7.7326245,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_112_RCAN_BIX4-official.png
-14.154208,6.502059,-9.153298,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_113_RCAN_BIX4-official.png
-8.990607,7.110796,2.6711426,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_123_RCAN_BIX4-official.png
-16.18669,13.852115,-0.800644,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_130_RCAN_BIX4-official.png
-7.972155,2.8563762,7.6144776,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_132_RCAN_BIX4-official.png
-13.99781,-9.921591,-7.1098676,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_133_RCAN_BIX4-official.png
-17.653555,14.403492,2.0485308,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_136_RCAN_BIX4-official.png
-18.167728,10.199962,9.159903,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_138_RCAN_BIX4-official.png
-6.03026,-6.61549,0.0638447,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_141_RCAN_BIX4-official.png
-22.950996,7.055347,-6.9999485,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_142_RCAN_BIX4-official.png
-7.1240616,0.7067278,3.7855582,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_143_RCAN_BIX4-official.png
-11.701924,1.5223248,-8.089798,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_144_RCAN_BIX4-official.png
-16.996508,-13.578756,-2.3782728,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141314_cell_99_RCAN_BIX4-official.png
-14.333364,0.27022493,12.579901,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_100_RCAN_BIX4-official.png
-16.080986,-3.6200252,-7.939711,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_104_RCAN_BIX4-official.png
-17.547596,-10.257383,8.286828,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_108_RCAN_BIX4-official.png
-6.0219693,2.9372082,-0.47664028,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_112_RCAN_BIX4-official.png
-12.692862,-10.880294,-3.7726214,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_113_RCAN_BIX4-official.png
-19.909801,2.3010366,11.873711,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_118_RCAN_BIX4-official.png
-16.344118,-4.289884,11.831458,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_125_RCAN_BIX4-official.png
-21.989223,2.4337351,10.824264,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_136_RCAN_BIX4-official.png
-5.8674893,2.3626266,-0.81054926,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_137_RCAN_BIX4-official.png
-14.690719,-13.728198,2.4356918,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141351_cell_96_RCAN_BIX4-official.png
-16.594406,-13.228924,3.717564,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_107_RCAN_BIX4-official.png
-15.834723,9.2419405,10.118792,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_111_RCAN_BIX4-official.png
-8.997588,-0.25388664,11.173036,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_114_RCAN_BIX4-official.png
-19.89055,-12.842393,3.432331,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_118_RCAN_BIX4-official.png
-18.58194,1.6564618,-8.888339,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_121_RCAN_BIX4-official.png
-8.069861,1.9043028,-4.684878,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_122_RCAN_BIX4-official.png
-13.42878,13.207817,-0.5626769,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_133_RCAN_BIX4-official.png
-7.7694583,-1.286519,9.485197,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_134_RCAN_BIX4-official.png
-15.167597,-12.491448,2.4043531,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_139_RCAN_BIX4-official.png
-19.337492,-12.960827,3.6408489,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_91_RCAN_BIX4-official.png
-13.443845,5.5186205,11.879964,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141520_cell_98_RCAN_BIX4-official.png
-11.39309,2.640438,12.107472,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_10_RCAN_BIX4-official.png
-21.077738,4.495323,10.914645,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_13_RCAN_BIX4-official.png
-21.432293,11.156482,2.273973,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_14_RCAN_BIX4-official.png
-16.391035,2.9203768,-9.733275,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_17_RCAN_BIX4-official.png
-15.859159,-3.4847744,-8.556056,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_1_RCAN_BIX4-official.png
-9.767774,4.7340946,-2.4201572,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_20_RCAN_BIX4-official.png
-15.543054,-11.021579,7.6906757,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_26_RCAN_BIX4-official.png
-18.389109,12.79423,-1.0512903,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_28_RCAN_BIX4-official.png
-9.763671,0.8683657,-7.3116465,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_30_RCAN_BIX4-official.png
-9.1414175,-9.194141,-1.896282,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_38_RCAN_BIX4-official.png
-6.891906,1.2856044,4.791509,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_40_RCAN_BIX4-official.png
-18.168795,1.6774236,12.537476,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_4_RCAN_BIX4-official.png
-19.404955,3.7130525,12.032714,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_53_RCAN_BIX4-official.png
-15.269835,-12.620705,3.025668,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141620_cell_9_RCAN_BIX4-official.png
-15.629884,-4.8938646,-8.076458,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_13_RCAN_BIX4-official.png
-7.9095125,-1.0685279,9.532904,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_24_RCAN_BIX4-official.png
-16.329533,-12.6574,5.6489367,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_35_RCAN_BIX4-official.png
-15.513423,9.606943,9.737072,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_42_RCAN_BIX4-official.png
-16.176357,-12.926232,5.709584,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_57_RCAN_BIX4-official.png
-11.170326,8.672417,-6.9704533,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_58_RCAN_BIX4-official.png
-12.432058,9.176268,-4.3740683,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_7_RCAN_BIX4-official.png
-6.2395644,3.954132,0.6340534,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_141857_cell_9_RCAN_BIX4-official.png
-9.015223,-5.4749594,11.018706,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_105_RCAN_BIX4-official.png
-7.59492,4.237133,1.3342876,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_110_RCAN_BIX4-official.png
-10.288431,-4.129809,10.222656,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_116_RCAN_BIX4-official.png
-15.326127,-8.7669935,9.672036,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_120_RCAN_BIX4-official.png
-4.697819,-5.003077,4.2110467,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_78_RCAN_BIX4-official.png
-8.878835,5.231739,-0.75086164,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_80_RCAN_BIX4-official.png
-6.607245,0.0598838,0.74411666,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_81_RCAN_BIX4-official.png
-15.777229,-13.590365,0.77587605,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_83_RCAN_BIX4-official.png
-12.516545,-8.850934,9.237496,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_84_RCAN_BIX4-official.png
-16.410843,4.47943,-9.087118,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_88_RCAN_BIX4-official.png
-21.293888,6.1147566,9.757119,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142128_cell_89_RCAN_BIX4-official.png
-14.274565,4.417051,-7.8808417,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_16_RCAN_BIX4-official.png
-19.182343,6.52561,11.254161,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_23_RCAN_BIX4-official.png
-10.155064,-9.652088,6.817062,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_24_RCAN_BIX4-official.png
-9.95327,4.0969687,-7.0300207,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_2_RCAN_BIX4-official.png
-15.727166,12.431348,6.6783814,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_30_RCAN_BIX4-official.png
-7.780474,-3.2504737,5.6094007,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_31_RCAN_BIX4-official.png
-7.9956346,-2.0467608,-5.607178,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_32_RCAN_BIX4-official.png
-12.478126,6.372865,-8.05756,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_34_RCAN_BIX4-official.png
-11.635912,-8.273668,-5.2913857,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_35_RCAN_BIX4-official.png
-4.3802056,1.1143991,1.4143499,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_37_RCAN_BIX4-official.png
-15.960425,2.6312816,-10.356424,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_3_RCAN_BIX4-official.png
-16.48403,-2.736912,-8.431434,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_6_RCAN_BIX4-official.png
-10.777227,0.31039608,-7.861111,parasitized,parasitized,D:\dataset\sr\val\parasitized\C99P60ThinF_IMG_20150918_142334_cell_7_RCAN_BIX4-official.png
35.424934,3.784136,3.9413192,uninfected,uninfected,D:\dataset\sr\val\uninfected\C100P61ThinF_IMG_20150918_144104_cell_25_RCAN_BIX4-official.png
11.649769,0.6751558,-5.1927366,uninfected,uninfected,D:\dataset\sr\val\uninfected\C100P61ThinF_IMG_20150918_144104_cell_34_RCAN_BIX4-official.png
