X,Y,标注类别名称,预测类别,图像路径
-1.6192871,7.577123,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_14_RCAN_BIX4-official.png
-4.757402,6.8348007,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_17_RCAN_BIX4-official.png
-1.5265902,4.497248,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_24_RCAN_BIX4-official.png
-2.1383944,6.0253205,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_29_RCAN_BIX4-official.png
-3.7439773,0.8445162,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_30_RCAN_BIX4-official.png
-1.0455235,3.1050334,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_31_RCAN_BIX4-official.png
-6.9885697,6.2971497,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112329_cell_4_RCAN_BIX4-official.png
-5.737026,9.446721,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112557_cell_14_RCAN_BIX4-official.png
-6.010067,1.1352208,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112557_cell_16_RCAN_BIX4-official.png
-2.9744868,11.193099,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112557_cell_19_RCAN_BIX4-official.png
-3.4205232,7.32113,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112557_cell_5_RCAN_BIX4-official.png
-0.9819714,3.656194,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112557_cell_7_RCAN_BIX4-official.png
-2.4205062,5.723291,parasitized,parasitized,D:\dataset\sr\val\parasitized\C80P41ThinF_IMG_20150817_112557_cell_9_RCAN_BIX4-official.png
-0.92390084,6.8870955,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_115942_cell_216_RCAN_BIX4-official.png
-2.5625322,2.529022,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120351_cell_189_RCAN_BIX4-official.png
-0.5957126,9.9912615,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120524_cell_184_RCAN_BIX4-official.png
-0.90197814,10.416434,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120524_cell_186_RCAN_BIX4-official.png
-4.796303,1.2417573,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120524_cell_187_RCAN_BIX4-official.png
-6.719746,7.032439,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120524_cell_189_RCAN_BIX4-official.png
-3.2526197,6.3786387,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120524_cell_191_RCAN_BIX4-official.png
-5.6492767,3.8733788,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120712_cell_167_RCAN_BIX4-official.png
-5.8693123,4.3861732,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120856_cell_199_RCAN_BIX4-official.png
-5.998193,5.567444,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_120856_cell_200_RCAN_BIX4-official.png
-0.5759466,5.802069,parasitized,parasitized,D:\dataset\sr\val\parasitized\C81P42ThinF_IMG_20150817_121113_cell_181_RCAN_BIX4-official.png
-1.384774,9.647232,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123500_cell_216_RCAN_BIX4-official.png
0.42868462,7.166848,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123500_cell_220_RCAN_BIX4-official.png
-2.4450505,7.1419134,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123500_cell_232_RCAN_BIX4-official.png
0.25161824,6.6670074,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123500_cell_238_RCAN_BIX4-official.png
1.1185814,4.6165814,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123500_cell_245_RCAN_BIX4-official.png
-2.9023304,3.450203,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123500_cell_247_RCAN_BIX4-official.png
-4.1523323,3.4134278,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_203_RCAN_BIX4-official.png
-0.49064782,5.702016,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_209_RCAN_BIX4-official.png
-4.257093,10.290051,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_211_RCAN_BIX4-official.png
2.501881,3.4576702,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_213_RCAN_BIX4-official.png
0.4836805,3.1378999,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_216_RCAN_BIX4-official.png
-6.1482477,4.362553,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_218_RCAN_BIX4-official.png
-2.4521112,9.310109,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_220_RCAN_BIX4-official.png
-5.4344773,1.1166009,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_225_RCAN_BIX4-official.png
-3.0739822,1.1918333,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123652_cell_226_RCAN_BIX4-official.png
-0.8332859,8.308541,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_178_RCAN_BIX4-official.png
0.7555128,6.699282,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_181_RCAN_BIX4-official.png
-0.5606738,5.9566755,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_189_RCAN_BIX4-official.png
-1.6186931,8.809541,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_197_RCAN_BIX4-official.png
-1.8683469,6.162775,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_201_RCAN_BIX4-official.png
2.4539034,3.826698,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_207_RCAN_BIX4-official.png
-2.442819,0.43378258,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_211_RCAN_BIX4-official.png
-0.48754406,3.9135125,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_123824_cell_212_RCAN_BIX4-official.png
0.47220507,9.00384,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124010_cell_195_RCAN_BIX4-official.png
-0.70058066,4.057337,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124010_cell_202_RCAN_BIX4-official.png
-2.4027133,9.260337,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124010_cell_205_RCAN_BIX4-official.png
2.379246,4.3837447,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124418_cell_163_RCAN_BIX4-official.png
-3.7063775,2.4561458,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124418_cell_167_RCAN_BIX4-official.png
-3.8964505,8.292363,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124728_cell_20_RCAN_BIX4-official.png
-2.1394138,11.3144865,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124728_cell_21_RCAN_BIX4-official.png
0.80732256,6.738564,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124728_cell_23_RCAN_BIX4-official.png
0.02209528,5.089483,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124728_cell_24_RCAN_BIX4-official.png
0.7930539,8.733574,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_124728_cell_26_RCAN_BIX4-official.png
-5.0480223,7.633429,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_125326_cell_11_RCAN_BIX4-official.png
-2.3706546,9.722733,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_125326_cell_13_RCAN_BIX4-official.png
-4.470751,6.797961,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_125326_cell_20_RCAN_BIX4-official.png
-2.456321,12.213798,parasitized,parasitized,D:\dataset\sr\val\parasitized\C82P43ThinF_IMG_20150817_125326_cell_27_RCAN_BIX4-official.png
-6.745337,7.0034156,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101056_cell_106_RCAN_BIX4-official.png
-7.019437,4.6905456,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101056_cell_109_RCAN_BIX4-official.png
-1.3857256,4.3547335,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101056_cell_110_RCAN_BIX4-official.png
-5.0312266,3.49296,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101056_cell_97_RCAN_BIX4-official.png
-5.3289223,8.794141,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101146_cell_96_RCAN_BIX4-official.png
-1.0378045,3.998688,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101226_cell_88_RCAN_BIX4-official.png
0.0071895076,1.6341689,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101226_cell_89_RCAN_BIX4-official.png
-3.3357375,1.1808703,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101226_cell_98_RCAN_BIX4-official.png
-5.8057833,0.5101401,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_77_RCAN_BIX4-official.png
0.06063996,3.8061519,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_78_RCAN_BIX4-official.png
-5.560955,9.641862,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_81_RCAN_BIX4-official.png
-3.148435,1.1377676,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_88_RCAN_BIX4-official.png
-6.9903545,6.3289847,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_92_RCAN_BIX4-official.png
-6.3557177,8.116545,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_93_RCAN_BIX4-official.png
1.5205003,5.840848,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101257_cell_95_RCAN_BIX4-official.png
0.853619,3.1148612,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101412_cell_103_RCAN_BIX4-official.png
-4.300898,2.246842,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101412_cell_105_RCAN_BIX4-official.png
-0.23030458,2.086392,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101412_cell_111_RCAN_BIX4-official.png
-1.5336488,4.4751525,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101550_cell_101_RCAN_BIX4-official.png
-0.74798393,3.4821036,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101550_cell_105_RCAN_BIX4-official.png
-0.92176205,3.6462977,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101550_cell_108_RCAN_BIX4-official.png
-0.9304074,3.5282397,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101550_cell_93_RCAN_BIX4-official.png
-6.680801,4.2115235,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101550_cell_97_RCAN_BIX4-official.png
-0.39365408,6.8725286,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101903_cell_12_RCAN_BIX4-official.png
-3.958492,5.096474,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_101903_cell_14_RCAN_BIX4-official.png
-3.834702,5.425231,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102009_cell_13_RCAN_BIX4-official.png
-1.3877649,9.65518,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102009_cell_2_RCAN_BIX4-official.png
-4.9111733,10.6463,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102325_cell_104_RCAN_BIX4-official.png
-1.5484828,1.8813876,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102325_cell_95_RCAN_BIX4-official.png
-4.7596345,10.822225,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102325_cell_98_RCAN_BIX4-official.png
0.2505843,1.9079285,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102507_cell_94_RCAN_BIX4-official.png
-4.7250905,10.110373,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102507_cell_99_RCAN_BIX4-official.png
-3.6649938,5.0947013,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102654_cell_76_RCAN_BIX4-official.png
-0.8333737,7.9419346,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102654_cell_81_RCAN_BIX4-official.png
1.7560714,4.169506,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102800_cell_10_RCAN_BIX4-official.png
-1.7059013,8.868026,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102800_cell_19_RCAN_BIX4-official.png
-2.8180606,9.13546,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102800_cell_2_RCAN_BIX4-official.png
-0.8900014,10.424442,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_102800_cell_8_RCAN_BIX4-official.png
-3.4344194,4.205089,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_103817_cell_10_RCAN_BIX4-official.png
-0.14871536,7.509785,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_103817_cell_12_RCAN_BIX4-official.png
-3.6559153,4.766271,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_103817_cell_13_RCAN_BIX4-official.png
-2.909894,5.1866145,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_103817_cell_16_RCAN_BIX4-official.png
-2.9490504,3.4910953,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_103817_cell_7_RCAN_BIX4-official.png
-5.566541,3.781966,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_103817_cell_8_RCAN_BIX4-official.png
-2.234137,2.8192265,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104156_cell_111_RCAN_BIX4-official.png
-4.058037,6.1989145,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104156_cell_113_RCAN_BIX4-official.png
-3.8285048,4.549613,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104156_cell_115_RCAN_BIX4-official.png
-2.9180796,1.929994,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104156_cell_117_RCAN_BIX4-official.png
0.07385035,1.6697383,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104156_cell_123_RCAN_BIX4-official.png
0.09074144,4.27354,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104156_cell_124_RCAN_BIX4-official.png
-3.8932528,9.359351,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_14_RCAN_BIX4-official.png
-0.9827244,3.9778748,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_17_RCAN_BIX4-official.png
-5.0171857,0.115157016,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_19_RCAN_BIX4-official.png
-2.2521217,7.1353273,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_20_RCAN_BIX4-official.png
-1.0203006,4.3245606,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_24_RCAN_BIX4-official.png
-6.727899,7.0289717,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_25_RCAN_BIX4-official.png
0.16519888,1.7494378,parasitized,parasitized,D:\dataset\sr\val\parasitized\C84P45ThinF_IMG_20150818_104849_cell_4_RCAN_BIX4-official.png
-0.2859607,6.87891,parasitized,parasitized,D:\dataset\sr\val\parasitized\C85P46ThinF_IMG_20150820_105301_cell_255_RCAN_BIX4-official.png
-3.8174014,8.249197,parasitized,parasitized,D:\dataset\sr\val\parasitized\C85P46ThinF_IMG_20150820_105301_cell_259_RCAN_BIX4-official.png
-4.389425,9.91821,parasitized,parasitized,D:\dataset\sr\val\parasitized\C85P46ThinF_IMG_20150820_105748_cell_254_RCAN_BIX4-official.png
-2.4881797,0.54383904,parasitized,parasitized,D:\dataset\sr\val\parasitized\C85P46ThinF_IMG_20150820_105748_cell_256_RCAN_BIX4-official.png
1.0643244,4.466875,parasitized,parasitized,D:\dataset\sr\val\parasitized\C85P46ThinF_IMG_20150820_110040_cell_235_RCAN_BIX4-official.png
-1.4306611,1.9638265,parasitized,parasitized,D:\dataset\sr\val\parasitized\C87P48ThinF_IMG_20150820_132514_cell_198_RCAN_BIX4-official.png
-0.6213944,3.9553044,parasitized,parasitized,D:\dataset\sr\val\parasitized\C87P48ThinF_IMG_20150820_132514_cell_200_RCAN_BIX4-official.png
-2.5239205,9.655127,parasitized,parasitized,D:\dataset\sr\val\parasitized\C87P48ThinF_IMG_20150820_144855_cell_186_RCAN_BIX4-official.png
-0.5431353,10.8056555,parasitized,parasitized,D:\dataset\sr\val\parasitized\C87P48ThinF_IMG_20150820_144855_cell_188_RCAN_BIX4-official.png
-3.8073995,6.577898,parasitized,parasitized,D:\dataset\sr\val\parasitized\C88P49ThinF_IMG_20150820_152521_cell_218_RCAN_BIX4-official.png
-2.6599965,9.752436,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_162153_cell_188_RCAN_BIX4-official.png
-3.0733101,9.887439,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_162300_cell_206_RCAN_BIX4-official.png
0.06286758,6.5876255,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_162300_cell_207_RCAN_BIX4-official.png
0.57547945,8.606965,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_162504_cell_199_RCAN_BIX4-official.png
-2.083345,10.843805,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_162504_cell_200_RCAN_BIX4-official.png
0.5626942,8.545622,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_162813_cell_211_RCAN_BIX4-official.png
0.62427485,5.3997483,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_163347_cell_203_RCAN_BIX4-official.png
-1.3941941,2.2887475,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_163728_cell_195_RCAN_BIX4-official.png
-1.3604816,10.217622,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_163728_cell_198_RCAN_BIX4-official.png
0.26693946,9.286773,parasitized,parasitized,D:\dataset\sr\val\parasitized\C89P50ThinF_IMG_20150820_163728_cell_200_RCAN_BIX4-official.png
0.6808495,5.3816795,parasitized,parasitized,D:\dataset\sr\val\parasitized\C90P51ThinF_IMG_20150821_115846_cell_238_RCAN_BIX4-official.png
-4.3957167,2.07985,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123116_cell_182_RCAN_BIX4-official.png
1.7342544,4.164025,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123116_cell_184_RCAN_BIX4-official.png
-0.7791483,2.4952407,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123116_cell_189_RCAN_BIX4-official.png
-1.4987134,7.6351013,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123116_cell_204_RCAN_BIX4-official.png
-3.7685323,1.7122259,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123116_cell_205_RCAN_BIX4-official.png
-1.6443602,9.347657,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123314_cell_188_RCAN_BIX4-official.png
-1.540542,4.471503,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123314_cell_192_RCAN_BIX4-official.png
-2.2329767,5.8714695,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123314_cell_202_RCAN_BIX4-official.png
-1.7709879,4.4681096,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_123314_cell_208_RCAN_BIX4-official.png
-2.2852156,8.949507,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124311_cell_18_RCAN_BIX4-official.png
-1.4538003,9.170635,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124311_cell_20_RCAN_BIX4-official.png
-2.962521,8.138354,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124311_cell_21_RCAN_BIX4-official.png
-2.3208146,3.483986,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124311_cell_26_RCAN_BIX4-official.png
-1.2452071,9.994895,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124311_cell_31_RCAN_BIX4-official.png
-3.3354206,6.151925,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124311_cell_32_RCAN_BIX4-official.png
-4.4392953,11.092144,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124504_cell_188_RCAN_BIX4-official.png
-6.432044,7.597919,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124504_cell_198_RCAN_BIX4-official.png
-0.81856346,10.486966,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124504_cell_200_RCAN_BIX4-official.png
0.15833907,5.221996,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124504_cell_208_RCAN_BIX4-official.png
-0.24699473,7.246273,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124739_cell_193_RCAN_BIX4-official.png
-1.0896665,8.389899,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124739_cell_196_RCAN_BIX4-official.png
-0.492408,9.288886,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_195_RCAN_BIX4-official.png
-4.3304977,8.450853,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_200_RCAN_BIX4-official.png
-2.5209167,4.4682727,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_211_RCAN_BIX4-official.png
-3.118084,6.107589,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_218_RCAN_BIX4-official.png
-1.1251907,4.0253067,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_219_RCAN_BIX4-official.png
-2.1446006,11.512901,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_222_RCAN_BIX4-official.png
-1.9664416,10.948563,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_223_RCAN_BIX4-official.png
0.11262252,7.787047,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_124937_cell_224_RCAN_BIX4-official.png
-4.616744,10.156721,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125154_cell_200_RCAN_BIX4-official.png
0.29870132,6.816986,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125154_cell_206_RCAN_BIX4-official.png
-2.8113246,10.892945,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125154_cell_209_RCAN_BIX4-official.png
-1.6916363,9.271878,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125154_cell_219_RCAN_BIX4-official.png
0.8031788,8.748255,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_11_RCAN_BIX4-official.png
-0.047967575,4.052757,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_13_RCAN_BIX4-official.png
-5.903587,7.416312,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_15_RCAN_BIX4-official.png
-3.7433321,10.187364,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_17_RCAN_BIX4-official.png
-0.64774287,10.937034,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_1_RCAN_BIX4-official.png
0.3455676,9.152969,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_3_RCAN_BIX4-official.png
-0.17653999,8.456435,parasitized,parasitized,D:\dataset\sr\val\parasitized\C91P52ThinF_IMG_20150821_125256_cell_5_RCAN_BIX4-official.png
