X,Y,标注类别名称,预测类别,图像路径
-106.686035,-27.815142,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_115955_cell_173_RCAN_BIX4-official.png
-89.41345,62.938553,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_121456_cell_245_RCAN_BIX4-official.png
-40.75372,-53.67128,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_121456_cell_248_RCAN_BIX4-official.png
-96.372536,42.422657,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_121456_cell_252_RCAN_BIX4-official.png
-76.460014,3.4547675,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_132441_cell_168_RCAN_BIX4-official.png
-94.53057,33.82954,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_132441_cell_176_RCAN_BIX4-official.png
-104.31158,-37.39885,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_133000_cell_167_RCAN_BIX4-official.png
-118.45787,-9.654213,parasitized,parasitized,D:\dataset\sr\val\parasitized\C67P28N_ThinF_IMG_20150819_133000_cell_170_RCAN_BIX4-official.png
-91.67964,15.653651,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_130_RCAN_BIX4-official.png
-45.911617,39.654343,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_138_RCAN_BIX4-official.png
-130.1534,11.024476,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_146_RCAN_BIX4-official.png
-49.12092,-30.092619,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_154_RCAN_BIX4-official.png
-113.77921,48.229847,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_156_RCAN_BIX4-official.png
-35.99049,-2.8120189,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_160_RCAN_BIX4-official.png
-79.337,5.077669,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_184_RCAN_BIX4-official.png
-27.456444,3.5592341,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_186_RCAN_BIX4-official.png
-34.011833,-4.568169,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_192_RCAN_BIX4-official.png
-61.333347,-33.66516,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_194_RCAN_BIX4-official.png
-77.07169,34.093765,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_195_RCAN_BIX4-official.png
-62.79971,-20.918335,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_200_RCAN_BIX4-official.png
-33.037254,65.201614,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_203_RCAN_BIX4-official.png
-89.01879,2.5460935,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133236_cell_209_RCAN_BIX4-official.png
-107.12126,-27.173002,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_123_RCAN_BIX4-official.png
-106.68898,-26.904678,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_131_RCAN_BIX4-official.png
-33.49042,64.88409,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_133_RCAN_BIX4-official.png
-52.40675,26.586079,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_134_RCAN_BIX4-official.png
-109.24915,41.59954,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_147_RCAN_BIX4-official.png
-76.15532,32.123547,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_152_RCAN_BIX4-official.png
-89.629944,13.026338,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_153_RCAN_BIX4-official.png
-88.02921,-21.321276,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_157_RCAN_BIX4-official.png
-39.469433,7.8813205,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_161_RCAN_BIX4-official.png
-110.943275,54.699097,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_162_RCAN_BIX4-official.png
-25.718496,56.19736,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_168_RCAN_BIX4-official.png
-85.86168,25.66694,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_172_RCAN_BIX4-official.png
-72.910416,-59.677273,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_179_RCAN_BIX4-official.png
-41.582474,-46.48845,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133350_cell_182_RCAN_BIX4-official.png
-57.933693,7.324989,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_116_RCAN_BIX4-official.png
-65.94478,-64.20156,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_117_RCAN_BIX4-official.png
-121.21888,-4.907598,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_127_RCAN_BIX4-official.png
-106.12336,-26.922775,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_134_RCAN_BIX4-official.png
-121.008286,-7.7440796,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_136_RCAN_BIX4-official.png
-59.78692,38.39631,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_140_RCAN_BIX4-official.png
-39.90048,33.17368,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_141_RCAN_BIX4-official.png
-100.29834,-38.017776,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_147_RCAN_BIX4-official.png
-42.406734,67.8456,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_153_RCAN_BIX4-official.png
-64.525246,-16.776196,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_158_RCAN_BIX4-official.png
-45.696323,59.281006,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_166_RCAN_BIX4-official.png
-40.16647,-54.178913,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_174_RCAN_BIX4-official.png
-117.46689,7.138289,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_133447_cell_177_RCAN_BIX4-official.png
-31.818073,-8.551218,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_107_RCAN_BIX4-official.png
-42.607384,25.74488,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_118_RCAN_BIX4-official.png
-114.090065,11.469088,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_123_RCAN_BIX4-official.png
-101.136154,44.30704,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_124_RCAN_BIX4-official.png
-51.502445,-43.889587,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_125_RCAN_BIX4-official.png
-50.54728,60.250347,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_131_RCAN_BIX4-official.png
-37.73451,0.9536457,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_141_RCAN_BIX4-official.png
-72.387985,-38.8826,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_149_RCAN_BIX4-official.png
-108.136,13.46963,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_154_RCAN_BIX4-official.png
-22.163626,11.52275,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134112_cell_158_RCAN_BIX4-official.png
-58.520767,-58.70961,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_112_RCAN_BIX4-official.png
-110.07184,0.089085236,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_113_RCAN_BIX4-official.png
-79.96931,10.23391,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_120_RCAN_BIX4-official.png
-39.481815,34.75954,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_123_RCAN_BIX4-official.png
-60.797848,-21.313953,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_124_RCAN_BIX4-official.png
-39.837933,-9.737061,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_129_RCAN_BIX4-official.png
-33.612835,49.864624,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_130_RCAN_BIX4-official.png
-63.477737,-1.7033799,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_131_RCAN_BIX4-official.png
-59.551445,-66.78323,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_132_RCAN_BIX4-official.png
-26.985676,-8.917336,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_160_RCAN_BIX4-official.png
-75.68487,52.96163,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_162_RCAN_BIX4-official.png
-32.15909,33.193226,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_164_RCAN_BIX4-official.png
-23.461414,54.52133,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134326_cell_168_RCAN_BIX4-official.png
-42.33371,65.83591,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_109_RCAN_BIX4-official.png
-27.63926,54.7049,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_112_RCAN_BIX4-official.png
-131.55403,9.533446,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_117_RCAN_BIX4-official.png
-78.78544,-24.560299,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_120_RCAN_BIX4-official.png
-99.61828,52.406624,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_121_RCAN_BIX4-official.png
-84.06031,46.629143,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_122_RCAN_BIX4-official.png
-122.503296,-0.79372597,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_127_RCAN_BIX4-official.png
-76.13579,-28.17454,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_128_RCAN_BIX4-official.png
-75.32256,-62.412033,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_132_RCAN_BIX4-official.png
-27.35332,4.01848,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_133_RCAN_BIX4-official.png
-44.744686,28.21759,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_135_RCAN_BIX4-official.png
-18.751509,12.7373,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_141_RCAN_BIX4-official.png
-91.8755,32.08649,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_153_RCAN_BIX4-official.png
-78.416306,-44.850945,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_156_RCAN_BIX4-official.png
-80.609184,52.15508,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_157_RCAN_BIX4-official.png
-35.381992,42.749104,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134504_cell_171_RCAN_BIX4-official.png
-137.60507,21.325796,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_13_RCAN_BIX4-official.png
-127.101265,1.3400111,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_20_RCAN_BIX4-official.png
-88.21936,15.880791,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_30_RCAN_BIX4-official.png
-68.28417,-21.079481,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_37_RCAN_BIX4-official.png
-52.96079,-56.055695,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_38_RCAN_BIX4-official.png
-52.964806,-5.2184925,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_39_RCAN_BIX4-official.png
-45.632256,38.115505,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_51_RCAN_BIX4-official.png
-81.46089,13.085625,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_52_RCAN_BIX4-official.png
-73.18382,22.0807,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_56_RCAN_BIX4-official.png
-65.77391,-62.802982,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_57_RCAN_BIX4-official.png
-83.34077,-0.4801062,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_61_RCAN_BIX4-official.png
-105.424774,-37.26629,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134625_cell_63_RCAN_BIX4-official.png
-80.97137,-52.439655,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_21_RCAN_BIX4-official.png
-106.48527,-29.042946,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_26_RCAN_BIX4-official.png
-62.822887,-66.8252,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_27_RCAN_BIX4-official.png
-49.201702,63.296963,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_30_RCAN_BIX4-official.png
-31.280327,42.018322,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_32_RCAN_BIX4-official.png
-34.908676,42.159393,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_33_RCAN_BIX4-official.png
-43.992096,-42.256874,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_37_RCAN_BIX4-official.png
-69.90931,3.1215913,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_38_RCAN_BIX4-official.png
-104.70306,-0.45798236,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_40_RCAN_BIX4-official.png
-109.8476,16.874193,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_42_RCAN_BIX4-official.png
-31.964811,64.40384,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_46_RCAN_BIX4-official.png
-112.60411,44.557056,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_55_RCAN_BIX4-official.png
-101.65811,-0.91678905,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_61_RCAN_BIX4-official.png
-38.70031,1.6081765,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_67_RCAN_BIX4-official.png
-23.748219,9.75401,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_69_RCAN_BIX4-official.png
-61.90779,31.72327,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_71_RCAN_BIX4-official.png
-40.283722,25.682419,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134712_cell_76_RCAN_BIX4-official.png
-84.40571,13.669534,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_11_RCAN_BIX4-official.png
-59.212864,40.318348,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_12_RCAN_BIX4-official.png
-100.38105,-32.984806,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_18_RCAN_BIX4-official.png
-48.628796,0.10111248,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_19_RCAN_BIX4-official.png
-39.821182,37.434624,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_30_RCAN_BIX4-official.png
-50.76549,-4.1839023,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_34_RCAN_BIX4-official.png
-30.099918,59.447594,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_35_RCAN_BIX4-official.png
-79.43509,-8.106894,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_39_RCAN_BIX4-official.png
-110.40663,-28.998798,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_3_RCAN_BIX4-official.png
-93.36613,-20.073668,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_46_RCAN_BIX4-official.png
-55.818794,-59.385918,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_54_RCAN_BIX4-official.png
-38.26083,45.524006,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_70_RCAN_BIX4-official.png
-80.47118,-55.041817,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_71_RCAN_BIX4-official.png
-67.69276,45.248604,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_73_RCAN_BIX4-official.png
-48.16725,-28.633854,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_78_RCAN_BIX4-official.png
-129.67702,8.875436,parasitized,parasitized,D:\dataset\sr\val\parasitized\C68P29N_ThinF_IMG_20150819_134830_cell_9_RCAN_BIX4-official.png
-26.422186,-7.4602623,parasitized,parasitized,D:\dataset\sr\val\parasitized\C69P30N_ThinF_IMG_20150819_135421_cell_216_RCAN_BIX4-official.png
-62.234917,34.99639,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130332_cell_102_RCAN_BIX4-official.png
-60.467422,41.54282,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130332_cell_104_RCAN_BIX4-official.png
-91.42548,34.31422,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130332_cell_109_RCAN_BIX4-official.png
-91.932526,47.348454,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_84_RCAN_BIX4-official.png
-127.14724,4.442346,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_86_RCAN_BIX4-official.png
-77.36674,24.994013,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_89_RCAN_BIX4-official.png
-97.712845,45.90158,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_90_RCAN_BIX4-official.png
-64.45686,50.657005,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_91_RCAN_BIX4-official.png
-136.58165,17.581135,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_92_RCAN_BIX4-official.png
-70.13135,-35.594887,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_93_RCAN_BIX4-official.png
-110.952385,18.065863,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130510_cell_94_RCAN_BIX4-official.png
-110.90296,10.849749,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130849_cell_78_RCAN_BIX4-official.png
-68.263245,11.043205,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_130849_cell_79_RCAN_BIX4-official.png
-97.06775,-21.596855,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131022_cell_94_RCAN_BIX4-official.png
-128.91197,11.989648,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131022_cell_97_RCAN_BIX4-official.png
-69.06348,25.618288,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_101_RCAN_BIX4-official.png
-135.17407,13.138194,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_83_RCAN_BIX4-official.png
-58.15775,-9.958826,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_89_RCAN_BIX4-official.png
-33.826313,-4.2078805,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_95_RCAN_BIX4-official.png
-79.739044,-29.511524,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131330_cell_99_RCAN_BIX4-official.png
-66.98195,-19.72329,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131457_cell_13_RCAN_BIX4-official.png
-59.012478,-64.858055,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131457_cell_16_RCAN_BIX4-official.png
-88.9105,61.337585,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_100_RCAN_BIX4-official.png
-104.7991,22.13833,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_101_RCAN_BIX4-official.png
-78.46957,41.36785,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_90_RCAN_BIX4-official.png
-89.33668,-27.06353,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131609_cell_96_RCAN_BIX4-official.png
-90.63401,48.30011,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131708_cell_5_RCAN_BIX4-official.png
-99.256386,50.64354,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131708_cell_9_RCAN_BIX4-official.png
-55.807327,-29.726166,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131924_cell_12_RCAN_BIX4-official.png
-89.24825,14.896358,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_131924_cell_6_RCAN_BIX4-official.png
-116.164474,8.937066,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_132732_cell_12_RCAN_BIX4-official.png
-40.98427,38.08176,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150813_132732_cell_6_RCAN_BIX4-official.png
-39.506172,49.853497,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141327_cell_75_RCAN_BIX4-official.png
-34.540947,49.238243,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141327_cell_77_RCAN_BIX4-official.png
-55.15295,-30.16545,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141327_cell_79_RCAN_BIX4-official.png
-111.5546,52.700176,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_90_RCAN_BIX4-official.png
-61.36097,11.378215,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_92_RCAN_BIX4-official.png
-124.41549,-0.5760112,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_93_RCAN_BIX4-official.png
-89.830864,-27.768414,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141403_cell_94_RCAN_BIX4-official.png
-69.761765,23.950562,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141436_cell_102_RCAN_BIX4-official.png
-34.770496,60.966465,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141436_cell_103_RCAN_BIX4-official.png
-46.623432,37.576782,parasitized,parasitized,D:\dataset\sr\val\parasitized\C70P31_ThinF_IMG_20150819_141436_cell_104_RCAN_BIX4-official.png
